x,y,z
5.135887786422244083e-01,-3.100531452011096034e-01,5.000000000000000000e-01
5.134404347959431458e-01,-3.103056613538729969e-01,5.000000000000000000e-01
5.132936764085853643e-01,-3.105550331572274891e-01,5.000000000000000000e-01
5.131485988909019191e-01,-3.108011086264648171e-01,5.000000000000000000e-01
5.130052331355288153e-01,-3.110438543100895736e-01,5.000000000000000000e-01
5.128635750656462822e-01,-3.112832993022580652e-01,5.000000000000000000e-01
5.127236115496226487e-01,-3.115194869939393874e-01,5.000000000000000000e-01
5.125853963505896393e-01,-3.117523400311800197e-01,5.000000000000000000e-01
5.124489843934478817e-01,-3.119817796934559739e-01,5.000000000000000000e-01
5.123143027778127578e-01,-3.122079547017553303e-01,5.000000000000000000e-01
5.121814436278637750e-01,-3.124307184403442017e-01,5.000000000000000000e-01
5.120502424099526717e-01,-3.126503785312069184e-01,5.000000000000000000e-01
5.119204961975627466e-01,-3.128673032703161994e-01,5.000000000000000000e-01
5.117921770125340997e-01,-3.130815476593508673e-01,5.000000000000000000e-01
5.116655491825861102e-01,-3.132926562360195399e-01,5.000000000000000000e-01
5.115406085149643012e-01,-3.135006497627671473e-01,5.000000000000000000e-01
5.114172550250672966e-01,-3.137057148929146000e-01,5.000000000000000000e-01
5.112956527140425367e-01,-3.139075778460115318e-01,5.000000000000000000e-01
5.111757041351978614e-01,-3.141064210264903345e-01,5.000000000000000000e-01
5.110574289306080153e-01,-3.143022219661527061e-01,5.000000000000000000e-01
5.109410311363752344e-01,-3.144946419391280168e-01,5.000000000000000000e-01
5.108265592113150344e-01,-3.146836141346447957e-01,5.000000000000000000e-01
5.107139347968697729e-01,-3.148692888698286785e-01,5.000000000000000000e-01
5.106030824296142745e-01,-3.150518085664724133e-01,5.000000000000000000e-01
5.104940580587694621e-01,-3.152310897303768344e-01,5.000000000000000000e-01
5.103867788498430702e-01,-3.154072852748067701e-01,5.000000000000000000e-01
5.102812461317119963e-01,-3.155804033590698943e-01,5.000000000000000000e-01
5.101775402500305923e-01,-3.157503184912547334e-01,5.000000000000000000e-01
5.100756560844522669e-01,-3.159170509379856107e-01,5.000000000000000000e-01
5.099756647049331626e-01,-3.160804923650072373e-01,5.000000000000000000e-01
5.098776371129951634e-01,-3.162405358559292612e-01,5.000000000000000000e-01
5.097814812752610170e-01,-3.163973482883440935e-01,5.000000000000000000e-01
5.096868427451199945e-01,-3.165515323661407532e-01,5.000000000000000000e-01
5.095937660810579972e-01,-3.167030182504847469e-01,5.000000000000000000e-01
5.095025713334555562e-01,-3.168512791702246534e-01,5.000000000000000000e-01
5.094134007890589455e-01,-3.169960898852089426e-01,5.000000000000000000e-01
5.093261801041721881e-01,-3.171375863530447869e-01,5.000000000000000000e-01
5.092408582049914312e-01,-3.172758640196743363e-01,5.000000000000000000e-01
5.091573844879209165e-01,-3.174110161771002137e-01,5.000000000000000000e-01
5.090757220795327775e-01,-3.175431122979537890e-01,5.000000000000000000e-01
5.089959162178129271e-01,-3.176720859405564035e-01,5.000000000000000000e-01
5.089179232261776820e-01,-3.177980172390025837e-01,5.000000000000000000e-01
5.088417118373391723e-01,-3.179209651089246469e-01,5.000000000000000000e-01
5.087673418224680777e-01,-3.180408387921052071e-01,5.000000000000000000e-01
5.086947591803945290e-01,-3.181577342499629091e-01,5.000000000000000000e-01
5.086239531022417326e-01,-3.182716760054138394e-01,5.000000000000000000e-01
5.085549607388450966e-01,-3.183826101573515865e-01,5.000000000000000000e-01
5.084877967034351354e-01,-3.184905198501094548e-01,5.000000000000000000e-01
5.084224507862564746e-01,-3.185954285684632348e-01,5.000000000000000000e-01
5.083589040003864135e-01,-3.186973737209676250e-01,5.000000000000000000e-01
5.082971376802279950e-01,-3.187963917890077048e-01,5.000000000000000000e-01
5.082372119089664242e-01,-3.188923914521185066e-01,5.000000000000000000e-01
5.081791335176799596e-01,-3.189853679567829503e-01,5.000000000000000000e-01
5.081227874740643635e-01,-3.190755131448561599e-01,5.000000000000000000e-01
5.080681499899478704e-01,-3.191628703595399963e-01,5.000000000000000000e-01
5.080152418953418625e-01,-3.192474107682837792e-01,5.000000000000000000e-01
5.079640825568521034e-01,-3.193291080155363781e-01,5.000000000000000000e-01
5.079146801087406349e-01,-3.194079538641669824e-01,5.000000000000000000e-01
5.078670847297723778e-01,-3.194838725113395284e-01,5.000000000000000000e-01
5.078213410781811099e-01,-3.195567972570295123e-01,5.000000000000000000e-01
5.077774171785416346e-01,-3.196267843283669974e-01,5.000000000000000000e-01
5.077352698525849917e-01,-3.196939074069456987e-01,5.000000000000000000e-01
5.076949138059145827e-01,-3.197581470810826887e-01,5.000000000000000000e-01
5.076563586029925190e-01,-3.198194920811419650e-01,5.000000000000000000e-01
5.076195972536166057e-01,-3.198779574529285741e-01,5.000000000000000000e-01
5.075846491638799085e-01,-3.199335158888237385e-01,5.000000000000000000e-01
5.075515011638300766e-01,-3.199861919491271411e-01,5.000000000000000000e-01
5.075201328784162413e-01,-3.200360214099194911e-01,5.000000000000000000e-01
5.074905457637977069e-01,-3.200830049963772628e-01,5.000000000000000000e-01
5.074627393563022615e-01,-3.201271463254339866e-01,5.000000000000000000e-01
5.074367104132824213e-01,-3.201684532609111455e-01,5.000000000000000000e-01
5.074124595383660008e-01,-3.202069273666406923e-01,5.000000000000000000e-01
5.073899895456474018e-01,-3.202425665255294041e-01,5.000000000000000000e-01
5.073693102770149288e-01,-3.202753572951562155e-01,5.000000000000000000e-01
5.073504326891103977e-01,-3.203052843187297882e-01,5.000000000000000000e-01
5.073333657792358231e-01,-3.203323351988925927e-01,5.000000000000000000e-01
5.073181187260838998e-01,-3.203564970867316397e-01,5.000000000000000000e-01
5.073046980952768958e-01,-3.203777611084899224e-01,5.000000000000000000e-01
5.072931218379892471e-01,-3.203961001551295373e-01,5.000000000000000000e-01
5.072833870985908877e-01,-3.204115199410271231e-01,5.000000000000000000e-01
5.072754840694846390e-01,-3.204240369986600667e-01,5.000000000000000000e-01
5.072694440023570728e-01,-3.204336025741706395e-01,5.000000000000000000e-01
5.072652593180281277e-01,-3.204402292922172713e-01,5.000000000000000000e-01
5.072628931158409404e-01,-3.204439760450590868e-01,5.000000000000000000e-01
5.072623180117361574e-01,-3.204448864401719943e-01,5.000000000000000000e-01
5.072635012205999328e-01,-3.204430124669221946e-01,5.000000000000000000e-01
5.072664789995310342e-01,-3.204382965199256694e-01,5.000000000000000000e-01
5.072713181008016159e-01,-3.204306324774738868e-01,5.000000000000000000e-01
5.072780005988666296e-01,-3.204200482502750358e-01,5.000000000000000000e-01
5.072865101688880385e-01,-3.204065690334811922e-01,5.000000000000000000e-01
5.072967914634023412e-01,-3.203902817463264441e-01,5.000000000000000000e-01
5.073088408932737714e-01,-3.203711910861668510e-01,5.000000000000000000e-01
5.073227130488573433e-01,-3.203492092566145866e-01,5.000000000000000000e-01
5.073384200519412968e-01,-3.203243156188289031e-01,5.000000000000000000e-01
5.073559690618445472e-01,-3.202964972077356198e-01,5.000000000000000000e-01
5.073753811339360986e-01,-3.202657187809233585e-01,5.000000000000000000e-01
5.073966462931713828e-01,-3.202319941808404735e-01,5.000000000000000000e-01
5.074197558245514550e-01,-3.201953350836114209e-01,5.000000000000000000e-01
5.074447792146852265e-01,-3.201556285641461996e-01,5.000000000000000000e-01
5.074716801589873594e-01,-3.201129297386465788e-01,5.000000000000000000e-01
5.075004057884715536e-01,-3.200673200273461694e-01,5.000000000000000000e-01
5.075309543064889795e-01,-3.200187994138218861e-01,5.000000000000000000e-01
5.075633577803331242e-01,-3.199673136769466408e-01,5.000000000000000000e-01
5.075976034876825693e-01,-3.199128797982714323e-01,5.000000000000000000e-01
5.076336142886841429e-01,-3.198556175373737931e-01,5.000000000000000000e-01
5.076712708805890539e-01,-3.197957141835625627e-01,5.000000000000000000e-01
5.077106201784873374e-01,-3.197330913090778437e-01,5.000000000000000000e-01
5.077518273833332429e-01,-3.196674806413953851e-01,5.000000000000000000e-01
5.077948587705166661e-01,-3.195989319538994344e-01,5.000000000000000000e-01
5.078396199618517848e-01,-3.195275923206829516e-01,5.000000000000000000e-01
5.078861231450382263e-01,-3.194534378608148706e-01,5.000000000000000000e-01
5.079343588247872132e-01,-3.193764793160638327e-01,5.000000000000000000e-01
5.079843906171856993e-01,-3.192966095995073417e-01,5.000000000000000000e-01
5.080362813444172509e-01,-3.192137223971838189e-01,5.000000000000000000e-01
5.080899037673878293e-01,-3.191280175516023609e-01,5.000000000000000000e-01
5.081451953781184194e-01,-3.190395908033473171e-01,5.000000000000000000e-01
5.082021343294196303e-01,-3.189484722513513115e-01,5.000000000000000000e-01
5.082606801026452459e-01,-3.188547221655743669e-01,5.000000000000000000e-01
5.083208565687803437e-01,-3.187582964328845581e-01,5.000000000000000000e-01
5.083826481281761289e-01,-3.186592147151824372e-01,5.000000000000000000e-01
5.084461220123668301e-01,-3.185573619186936600e-01,5.000000000000000000e-01
5.085113365998243928e-01,-3.184526368011489916e-01,5.000000000000000000e-01
5.085783618778197956e-01,-3.183449187085939380e-01,5.000000000000000000e-01
5.086472286639553975e-01,-3.182341503376325820e-01,5.000000000000000000e-01
5.087179027268740050e-01,-3.181203804270307245e-01,5.000000000000000000e-01
5.087905322604858727e-01,-3.180033588954795931e-01,5.000000000000000000e-01
5.088650771971050535e-01,-3.178831434248956533e-01,5.000000000000000000e-01
5.089413103612314693e-01,-3.177600992632625410e-01,5.000000000000000000e-01
5.090192487789012565e-01,-3.176341908478378384e-01,5.000000000000000000e-01
5.090991167193200662e-01,-3.175050404929523062e-01,5.000000000000000000e-01
5.091808350127775551e-01,-3.173727701927229750e-01,5.000000000000000000e-01
5.092642879956059687e-01,-3.172375627011762567e-01,5.000000000000000000e-01
5.093494750384275349e-01,-3.170994104705954220e-01,5.000000000000000000e-01
5.094365027982891148e-01,-3.169581275341128990e-01,5.000000000000000000e-01
5.095254269106351819e-01,-3.168136118673164914e-01,5.000000000000000000e-01
5.096160898956182406e-01,-3.166661164601797251e-01,5.000000000000000000e-01
5.097086532788919211e-01,-3.165153618152157233e-01,5.000000000000000000e-01
5.098028943412682423e-01,-3.163617107348423718e-01,5.000000000000000000e-01
5.098985817633707729e-01,-3.162055418404499108e-01,5.000000000000000000e-01
5.099958397276715960e-01,-3.160466367937626586e-01,5.000000000000000000e-01
5.100946340842025251e-01,-3.158850432618494075e-01,5.000000000000000000e-01
5.101950399428754057e-01,-3.157206242924763817e-01,5.000000000000000000e-01
5.102969006397835017e-01,-3.155536347731869862e-01,5.000000000000000000e-01
5.104002943953960258e-01,-3.153839317885334115e-01,5.000000000000000000e-01
5.105055358307435398e-01,-3.152109693622838771e-01,5.000000000000000000e-01
5.106125730794426332e-01,-3.150348245621302778e-01,5.000000000000000000e-01
5.107213676135796687e-01,-3.148555517516259394e-01,5.000000000000000000e-01
5.108317812455928086e-01,-3.146733760882486353e-01,5.000000000000000000e-01
5.109434500018725789e-01,-3.144889113410017645e-01,5.000000000000000000e-01
5.110564246101103603e-01,-3.143020589420595368e-01,5.000000000000000000e-01
5.111707620544795327e-01,-3.141127088189756833e-01,5.000000000000000000e-01
5.112863938486480464e-01,-3.139209680070210728e-01,5.000000000000000000e-01
5.114034854474610592e-01,-3.137265374423827136e-01,5.000000000000000000e-01
5.115221754892675943e-01,-3.135291639331008740e-01,5.000000000000000000e-01
5.116426612854769740e-01,-3.133284908499037735e-01,5.000000000000000000e-01
5.117649520283018560e-01,-3.131244897222021928e-01,5.000000000000000000e-01
5.118889329834914736e-01,-3.129173492028506365e-01,5.000000000000000000e-01
5.120143716371385878e-01,-3.127074657372392874e-01,5.000000000000000000e-01
5.121412847145760949e-01,-3.124947966118979403e-01,5.000000000000000000e-01
5.122696740608783106e-01,-3.122793251341128284e-01,5.000000000000000000e-01
5.123994092043542281e-01,-3.120612695079719723e-01,5.000000000000000000e-01
5.125306430495211174e-01,-3.118403436039476340e-01,5.000000000000000000e-01
5.126633282455128615e-01,-3.116166180887047776e-01,5.000000000000000000e-01
5.127971795395228627e-01,-3.113905904871239194e-01,5.000000000000000000e-01
5.129323053832413049e-01,-3.111620512040191300e-01,5.000000000000000000e-01
5.130686081793206510e-01,-3.109311618263734811e-01,5.000000000000000000e-01
5.132061427362851758e-01,-3.106978086979582110e-01,5.000000000000000000e-01
5.133452369293084461e-01,-3.104613819229433691e-01,5.000000000000000000e-01
5.134858273924136629e-01,-3.102219832644153019e-01,5.000000000000000000e-01
5.136278197956276603e-01,-3.099797712182781328e-01,5.000000000000000000e-01
5.137713203086310410e-01,-3.097345365171139675e-01,5.000000000000000000e-01
5.139161482740159936e-01,-3.094865971673575467e-01,5.000000000000000000e-01
5.140620616753347472e-01,-3.092363849888341565e-01,5.000000000000000000e-01
5.142092665375815885e-01,-3.089835017955038232e-01,5.000000000000000000e-01
5.143579616882876238e-01,-3.087275622778110629e-01,5.000000000000000000e-01
5.145079815246439425e-01,-3.084688609906351964e-01,5.000000000000000000e-01
5.146590206188008665e-01,-3.082079545525374664e-01,5.000000000000000000e-01
5.148109467997692423e-01,-3.079450740465374814e-01,5.000000000000000000e-01
5.149641731269726241e-01,-3.076794219337180003e-01,5.000000000000000000e-01
5.151188238884039095e-01,-3.074107472025933707e-01,5.000000000000000000e-01
5.152748049667271735e-01,-3.071392148292058089e-01,5.000000000000000000e-01
5.154321257014314872e-01,-3.068647913189047616e-01,5.000000000000000000e-01
5.155905807147078690e-01,-3.065878550035828765e-01,5.000000000000000000e-01
5.157504093739802009e-01,-3.063079279697339397e-01,5.000000000000000000e-01
5.159116646191471700e-01,-3.060248924547532834e-01,5.000000000000000000e-01
5.160742589803142266e-01,-3.057389030571728283e-01,5.000000000000000000e-01
5.162382277176884582e-01,-3.054498747213718612e-01,5.000000000000000000e-01
5.164036584309195099e-01,-3.051576198440288379e-01,5.000000000000000000e-01
5.165705508292965931e-01,-3.048621230926614745e-01,5.000000000000000000e-01
5.167389413752647709e-01,-3.045632964167038770e-01,5.000000000000000000e-01
5.169085997685674005e-01,-3.042615792292343579e-01,5.000000000000000000e-01
5.170791827538123719e-01,-3.039576351064989801e-01,5.000000000000000000e-01
5.172509918580041610e-01,-3.036508373651024550e-01,5.000000000000000000e-01
5.174242054108130207e-01,-3.033408079043016237e-01,5.000000000000000000e-01
5.175986452705281238e-01,-3.030278884581811827e-01,5.000000000000000000e-01
5.177744610039197726e-01,-3.027117559059441243e-01,5.000000000000000000e-01
5.179520035704722192e-01,-3.023916774872666968e-01,5.000000000000000000e-01
5.181309639851275906e-01,-3.020682710834990958e-01,5.000000000000000000e-01
5.183111678003375911e-01,-3.017418761067653943e-01,5.000000000000000000e-01
5.184928770177807955e-01,-3.014119282818787937e-01,5.000000000000000000e-01
5.186758770089872073e-01,-3.010788538962188010e-01,5.000000000000000000e-01
5.188599791203059031e-01,-3.007430230929549753e-01,5.000000000000000000e-01
5.190452965280611952e-01,-3.004041716372923831e-01,5.000000000000000000e-01
5.192319359040209470e-01,-3.000620501325658163e-01,5.000000000000000000e-01
5.194198916787101661e-01,-2.997166478018322144e-01,5.000000000000000000e-01
5.196089341436163078e-01,-2.993684300595316206e-01,5.000000000000000000e-01
5.197988580697014971e-01,-2.990178075689439718e-01,5.000000000000000000e-01
5.199898054183499374e-01,-2.986644424780315887e-01,5.000000000000000000e-01
5.201816410452052564e-01,-2.983085977956421164e-01,5.000000000000000000e-01
5.203741644544781497e-01,-2.979506781044706787e-01,5.000000000000000000e-01
5.205673469846113788e-01,-2.975907100203715738e-01,5.000000000000000000e-01
5.207613427566126774e-01,-2.972283209072260068e-01,5.000000000000000000e-01
5.209561500911917831e-01,-2.968634847684404887e-01,5.000000000000000000e-01
5.211517632307355319e-01,-2.964961874782687801e-01,5.000000000000000000e-01
5.213485631701932910e-01,-2.961255514791425458e-01,5.000000000000000000e-01
